game_id,season,team,venue,date,time,matchup,home_away
2023020674,20232024,FLA,Amerant Bank Arena,2024-01-15,01:00 PM,ANA@FLA,home
2023020675,20232024,LAK,PNC Arena,2024-01-15,03:00 PM,LAK@CAR,away
2023020675,20232024,CAR,PNC Arena,2024-01-15,03:00 PM,LAK@CAR,home
2023020676,20232024,MIN,Xcel Energy Center,2024-01-15,06:00 PM,NYI@MIN,home
2023020676,20232024,NYI,Xcel Energy Center,2024-01-15,06:00 PM,NYI@MIN,away
2023020677,20232024,SEA,PPG Paints Arena,2024-01-15,01:00 PM,SEA@PIT,away
2023020677,20232024,PIT,PPG Paints Arena,2024-01-15,01:00 PM,SEA@PIT,home
2023020678,20232024,MTL,Centre Bell,2024-01-15,07:00 PM,COL@MTL,home
2023020678,20232024,COL,Centre Bell,2024-01-15,07:00 PM,COL@MTL,away
2023020679,20232024,PHI,Enterprise Center,2024-01-15,08:00 PM,PHI@STL,away
2023020679,20232024,STL,Enterprise Center,2024-01-15,08:00 PM,PHI@STL,home
2023020680,20232024,NSH,T-Mobile Arena,2024-01-15,06:00 PM,NSH@VGK,away
2023020680,20232024,VGK,T-Mobile Arena,2024-01-15,06:00 PM,NSH@VGK,home
2023020681,20232024,NYR,Madison Square Garden,2024-01-16,07:00 PM,SEA@NYR,home
2023020681,20232024,SEA,Madison Square Garden,2024-01-16,07:00 PM,SEA@NYR,away
2023020682,20232024,OTT,Canadian Tire Centre,2024-01-16,07:00 PM,COL@OTT,home
2023020682,20232024,COL,Canadian Tire Centre,2024-01-16,07:00 PM,COL@OTT,away
2023020683,20232024,ANA,Capital One Arena,2024-01-16,07:00 PM,ANA@WSH,away
2023020683,20232024,WSH,Capital One Arena,2024-01-16,07:00 PM,ANA@WSH,home
2023020684,20232024,DAL,American Airlines Center,2024-01-16,08:00 PM,LAK@DAL,home
2023020684,20232024,LAK,American Airlines Center,2024-01-16,08:00 PM,LAK@DAL,away
2023020685,20232024,NYI,Canada Life Centre,2024-01-16,08:00 PM,NYI@WPG,away
2023020685,20232024,WPG,Canada Life Centre,2024-01-16,08:00 PM,NYI@WPG,home
2023020686,20232024,CHI,United Center,2024-01-16,08:30 PM,SJS@CHI,home
2023020686,20232024,SJS,United Center,2024-01-16,08:30 PM,SJS@CHI,away
2023020687,20232024,ARI,Scotiabank Saddledome,2024-01-16,09:00 PM,ARI@CGY,away
2023020687,20232024,CGY,Scotiabank Saddledome,2024-01-16,09:00 PM,ARI@CGY,home
2023020688,20232024,EDM,Rogers Place,2024-01-16,09:00 PM,TOR@EDM,home
2023020688,20232024,TOR,Rogers Place,2024-01-16,09:00 PM,TOR@EDM,away
2023020689,20232024,DET,Amerant Bank Arena,2024-01-17,07:00 PM,DET@FLA,away
2023020689,20232024,FLA,Amerant Bank Arena,2024-01-17,07:00 PM,DET@FLA,home
2023020690,20232024,NJD,Prudential Center,2024-01-17,07:00 PM,MTL@NJD,home
2023020690,20232024,MTL,Prudential Center,2024-01-17,07:00 PM,MTL@NJD,away
2023020691,20232024,BUF,KeyBank Center,2024-01-18,07:00 PM,CHI@BUF,home
2023020691,20232024,CHI,KeyBank Center,2024-01-18,07:00 PM,CHI@BUF,away
2023020692,20232024,COL,TD Garden,2024-01-18,07:00 PM,COL@BOS,away
2023020692,20232024,BOS,TD Garden,2024-01-18,07:00 PM,COL@BOS,home
2023020693,20232024,OTT,Canadian Tire Centre,2024-01-18,07:00 PM,MTL@OTT,home
2023020693,20232024,MTL,Canadian Tire Centre,2024-01-18,07:00 PM,MTL@OTT,away
2023020694,20232024,DAL,Wells Fargo Center,2024-01-18,07:00 PM,DAL@PHI,away
2023020694,20232024,PHI,Wells Fargo Center,2024-01-18,07:00 PM,DAL@PHI,home
2023020695,20232024,TBL,Amalie Arena,2024-01-18,07:00 PM,MIN@TBL,home
2023020695,20232024,MIN,Amalie Arena,2024-01-18,07:00 PM,MIN@TBL,away
2023020696,20232024,STL,Capital One Arena,2024-01-18,07:00 PM,STL@WSH,away
2023020696,20232024,WSH,Capital One Arena,2024-01-18,07:00 PM,STL@WSH,home
2023020697,20232024,TOR,Scotiabank Saddledome,2024-01-18,09:00 PM,TOR@CGY,away
2023020697,20232024,CGY,Scotiabank Saddledome,2024-01-18,09:00 PM,TOR@CGY,home
2023020698,20232024,EDM,Rogers Place,2024-01-18,09:00 PM,SEA@EDM,home
2023020698,20232024,SEA,Rogers Place,2024-01-18,09:00 PM,SEA@EDM,away
2023020699,20232024,NSH,Crypto.com Arena,2024-01-18,10:00 PM,NSH@LAK,away
2023020699,20232024,LAK,Crypto.com Arena,2024-01-18,10:00 PM,NSH@LAK,home
2023020700,20232024,VAN,Rogers Arena,2024-01-18,10:00 PM,ARI@VAN,home
2023020700,20232024,ARI,Rogers Arena,2024-01-18,10:00 PM,ARI@VAN,away
2023020701,20232024,VGK,T-Mobile Arena,2024-01-18,10:00 PM,NYR@VGK,home
2023020701,20232024,NYR,T-Mobile Arena,2024-01-18,10:00 PM,NYR@VGK,away
2023020702,20232024,CAR,PNC Arena,2024-01-19,07:00 PM,DET@CAR,home
2023020702,20232024,DET,PNC Arena,2024-01-19,07:00 PM,DET@CAR,away
2023020703,20232024,CBJ,Nationwide Arena,2024-01-19,07:00 PM,NJD@CBJ,home
2023020703,20232024,NJD,Nationwide Arena,2024-01-19,07:00 PM,NJD@CBJ,away
2023020704,20232024,MIN,Amerant Bank Arena,2024-01-19,07:00 PM,MIN@FLA,away
2023020704,20232024,FLA,Amerant Bank Arena,2024-01-19,07:00 PM,MIN@FLA,home
2023020705,20232024,CHI,United Center,2024-01-19,08:30 PM,NYI@CHI,home
2023020705,20232024,NYI,United Center,2024-01-19,08:30 PM,NYI@CHI,away
2023020706,20232024,BUF,KeyBank Center,2024-01-20,12:30 PM,TBL@BUF,home
2023020706,20232024,TBL,KeyBank Center,2024-01-20,12:30 PM,TBL@BUF,away
2023020707,20232024,PHI,Wells Fargo Center,2024-01-20,01:00 PM,COL@PHI,home
2023020707,20232024,COL,Wells Fargo Center,2024-01-20,01:00 PM,COL@PHI,away
2023020708,20232024,ARI,Mullett Arena,2024-01-20,03:00 PM,NSH@ARI,home
2023020708,20232024,NSH,Mullett Arena,2024-01-20,03:00 PM,NSH@ARI,away
2023020709,20232024,WPG,Canadian Tire Centre,2024-01-20,03:00 PM,WPG@OTT,away
2023020709,20232024,OTT,Canadian Tire Centre,2024-01-20,03:00 PM,WPG@OTT,home
2023020710,20232024,MTL,TD Garden,2024-01-20,07:00 PM,MTL@BOS,away
2023020710,20232024,BOS,TD Garden,2024-01-20,07:00 PM,MTL@BOS,home
2023020711,20232024,NJD,Prudential Center,2024-01-20,07:00 PM,DAL@NJD,home
2023020711,20232024,DAL,Prudential Center,2024-01-20,07:00 PM,DAL@NJD,away
2023020712,20232024,TOR,Rogers Arena,2024-01-20,07:00 PM,TOR@VAN,away
2023020712,20232024,VAN,Rogers Arena,2024-01-20,07:00 PM,TOR@VAN,home
2023020713,20232024,WSH,Enterprise Center,2024-01-20,08:00 PM,WSH@STL,away
2023020713,20232024,STL,Enterprise Center,2024-01-20,08:00 PM,WSH@STL,home
2023020714,20232024,EDM,Scotiabank Saddledome,2024-01-20,10:00 PM,EDM@CGY,away
2023020714,20232024,CGY,Scotiabank Saddledome,2024-01-20,10:00 PM,EDM@CGY,home
2023020715,20232024,SJS,SAP Center at San Jose,2024-01-20,10:00 PM,ANA@SJS,home
2023020715,20232024,ANA,SAP Center at San Jose,2024-01-20,10:00 PM,ANA@SJS,away
2023020716,20232024,VGK,T-Mobile Arena,2024-01-20,10:00 PM,PIT@VGK,home
2023020716,20232024,PIT,T-Mobile Arena,2024-01-20,10:00 PM,PIT@VGK,away
2023020717,20232024,LAK,Crypto.com Arena,2024-01-20,10:30 PM,NYR@LAK,home
2023020717,20232024,NYR,Crypto.com Arena,2024-01-20,10:30 PM,NYR@LAK,away
2023020718,20232024,PHI,Wells Fargo Center,2024-01-21,01:00 PM,OTT@PHI,home
2023020718,20232024,OTT,Wells Fargo Center,2024-01-21,01:00 PM,OTT@PHI,away
2023020719,20232024,CAR,PNC Arena,2024-01-21,05:00 PM,MIN@CAR,home
2023020719,20232024,MIN,PNC Arena,2024-01-21,05:00 PM,MIN@CAR,away
2023020720,20232024,DET,Little Caesars Arena,2024-01-21,07:00 PM,TBL@DET,home
2023020720,20232024,TBL,Little Caesars Arena,2024-01-21,07:00 PM,TBL@DET,away
2023020721,20232024,NYI,UBS Arena,2024-01-21,07:30 PM,DAL@NYI,home
2023020721,20232024,DAL,UBS Arena,2024-01-21,07:30 PM,DAL@NYI,away
2023020722,20232024,ANA,Honda Center,2024-01-21,08:30 PM,NYR@ANA,home
2023020722,20232024,NYR,Honda Center,2024-01-21,08:30 PM,NYR@ANA,away
2023020723,20232024,SEA,Climate Pledge Arena,2024-01-21,09:00 PM,TOR@SEA,home
2023020723,20232024,TOR,Climate Pledge Arena,2024-01-21,09:00 PM,TOR@SEA,away
2023020724,20232024,BOS,TD Garden,2024-01-22,07:00 PM,WPG@BOS,home
2023020724,20232024,WPG,TD Garden,2024-01-22,07:00 PM,WPG@BOS,away
2023020725,20232024,NJD,Prudential Center,2024-01-22,07:00 PM,VGK@NJD,home
2023020725,20232024,VGK,Prudential Center,2024-01-22,07:00 PM,VGK@NJD,away
2023020726,20232024,FLA,Bridgestone Arena,2024-01-22,08:00 PM,FLA@NSH,away
2023020726,20232024,NSH,Bridgestone Arena,2024-01-22,08:00 PM,FLA@NSH,home
2023020727,20232024,PIT,Mullett Arena,2024-01-22,09:00 PM,PIT@ARI,away
2023020727,20232024,ARI,Mullett Arena,2024-01-22,09:00 PM,PIT@ARI,home
2023020728,20232024,VAN,Rogers Arena,2024-01-22,10:00 PM,CHI@VAN,home
2023020728,20232024,CHI,Rogers Arena,2024-01-22,10:00 PM,CHI@VAN,away
2023020729,20232024,SJS,Crypto.com Arena,2024-01-22,10:30 PM,SJS@LAK,away
2023020729,20232024,LAK,Crypto.com Arena,2024-01-22,10:30 PM,SJS@LAK,home
2023020730,20232024,DET,Little Caesars Arena,2024-01-23,07:00 PM,DAL@DET,home
2023020730,20232024,DAL,Little Caesars Arena,2024-01-23,07:00 PM,DAL@DET,away
2023020731,20232024,OTT,Centre Bell,2024-01-23,07:00 PM,OTT@MTL,away
2023020731,20232024,MTL,Centre Bell,2024-01-23,07:00 PM,OTT@MTL,home
2023020732,20232024,PHI,Wells Fargo Center,2024-01-23,07:00 PM,TBL@PHI,home
2023020732,20232024,TBL,Wells Fargo Center,2024-01-23,07:00 PM,TBL@PHI,away
2023020733,20232024,VGK,UBS Arena,2024-01-23,07:30 PM,VGK@NYI,away
2023020733,20232024,NYI,UBS Arena,2024-01-23,07:30 PM,VGK@NYI,home
2023020734,20232024,WSH,Xcel Energy Center,2024-01-23,08:00 PM,WSH@MIN,away
2023020734,20232024,MIN,Xcel Energy Center,2024-01-23,08:00 PM,WSH@MIN,home
2023020735,20232024,CGY,Scotiabank Saddledome,2024-01-23,09:00 PM,STL@CGY,home
2023020735,20232024,STL,Scotiabank Saddledome,2024-01-23,09:00 PM,STL@CGY,away
2023020736,20232024,EDM,Rogers Place,2024-01-23,09:00 PM,CBJ@EDM,home
2023020736,20232024,CBJ,Rogers Place,2024-01-23,09:00 PM,CBJ@EDM,away
2023020737,20232024,BUF,Honda Center,2024-01-23,10:00 PM,BUF@ANA,away
2023020737,20232024,ANA,Honda Center,2024-01-23,10:00 PM,BUF@ANA,home
2023020738,20232024,SJS,SAP Center at San Jose,2024-01-23,10:30 PM,NYR@SJS,home
2023020738,20232024,NYR,SAP Center at San Jose,2024-01-23,10:30 PM,NYR@SJS,away
2023020739,20232024,ARI,Amerant Bank Arena,2024-01-24,07:00 PM,ARI@FLA,away
2023020739,20232024,FLA,Amerant Bank Arena,2024-01-24,07:00 PM,ARI@FLA,home
2023020740,20232024,WPG,Scotiabank Arena,2024-01-24,07:00 PM,WPG@TOR,away
2023020740,20232024,TOR,Scotiabank Arena,2024-01-24,07:00 PM,WPG@TOR,home
2023020741,20232024,CAR,TD Garden,2024-01-24,07:30 PM,CAR@BOS,away
2023020741,20232024,BOS,TD Garden,2024-01-24,07:30 PM,CAR@BOS,home
2023020742,20232024,COL,Ball Arena,2024-01-24,09:30 PM,WSH@COL,home
2023020742,20232024,WSH,Ball Arena,2024-01-24,09:30 PM,WSH@COL,away
2023020743,20232024,SEA,Climate Pledge Arena,2024-01-24,10:00 PM,CHI@SEA,home
2023020743,20232024,CHI,Climate Pledge Arena,2024-01-24,10:00 PM,CHI@SEA,away
2023020744,20232024,VAN,Rogers Arena,2024-01-24,10:00 PM,STL@VAN,home
2023020744,20232024,STL,Rogers Arena,2024-01-24,10:00 PM,STL@VAN,away
2023020745,20232024,BUF,Crypto.com Arena,2024-01-24,10:30 PM,BUF@LAK,away
2023020745,20232024,LAK,Crypto.com Arena,2024-01-24,10:30 PM,BUF@LAK,home
2023020746,20232024,CAR,PNC Arena,2024-01-25,07:30 PM,NJD@CAR,home
2023020746,20232024,NJD,PNC Arena,2024-01-25,07:30 PM,NJD@CAR,away
2023020747,20232024,DET,Little Caesars Arena,2024-01-25,07:00 PM,PHI@DET,home
2023020747,20232024,PHI,Little Caesars Arena,2024-01-25,07:00 PM,PHI@DET,away
2023020748,20232024,MTL,Centre Bell,2024-01-25,07:00 PM,NYI@MTL,home
2023020748,20232024,NYI,Centre Bell,2024-01-25,07:00 PM,NYI@MTL,away
2023020749,20232024,OTT,Canadian Tire Centre,2024-01-25,07:00 PM,BOS@OTT,home
2023020749,20232024,BOS,Canadian Tire Centre,2024-01-25,07:00 PM,BOS@OTT,away
2023020750,20232024,TBL,Amalie Arena,2024-01-25,07:00 PM,ARI@TBL,home
2023020750,20232024,ARI,Amalie Arena,2024-01-25,07:00 PM,ARI@TBL,away
2023020751,20232024,DAL,American Airlines Center,2024-01-25,08:00 PM,ANA@DAL,home
2023020751,20232024,ANA,American Airlines Center,2024-01-25,08:00 PM,ANA@DAL,away
2023020752,20232024,MIN,Xcel Energy Center,2024-01-25,08:00 PM,NSH@MIN,home
2023020752,20232024,NSH,Xcel Energy Center,2024-01-25,08:00 PM,NSH@MIN,away
2023020753,20232024,CGY,Scotiabank Saddledome,2024-01-25,09:00 PM,CBJ@CGY,home
2023020753,20232024,CBJ,Scotiabank Saddledome,2024-01-25,09:00 PM,CBJ@CGY,away
2023020754,20232024,EDM,Rogers Place,2024-01-25,09:00 PM,CHI@EDM,home
2023020754,20232024,CHI,Rogers Place,2024-01-25,09:00 PM,CHI@EDM,away
2023020755,20232024,NYR,Madison Square Garden,2024-01-26,07:00 PM,VGK@NYR,home
2023020755,20232024,VGK,Madison Square Garden,2024-01-26,07:00 PM,VGK@NYR,away
2023020756,20232024,PIT,PPG Paints Arena,2024-01-26,07:00 PM,FLA@PIT,home
2023020756,20232024,FLA,PPG Paints Arena,2024-01-26,07:00 PM,FLA@PIT,away
2023020757,20232024,LAK,Ball Arena,2024-01-26,09:00 PM,LAK@COL,away
2023020757,20232024,COL,Ball Arena,2024-01-26,09:00 PM,LAK@COL,home
2023020758,20232024,SEA,Climate Pledge Arena,2024-01-26,10:00 PM,STL@SEA,home
2023020758,20232024,STL,Climate Pledge Arena,2024-01-26,10:00 PM,STL@SEA,away
2023020759,20232024,PHI,Wells Fargo Center,2024-01-27,12:30 PM,BOS@PHI,home
2023020759,20232024,BOS,Wells Fargo Center,2024-01-27,12:30 PM,BOS@PHI,away
2023020760,20232024,DAL,American Airlines Center,2024-01-27,02:00 PM,WSH@DAL,home
2023020760,20232024,WSH,American Airlines Center,2024-01-27,02:00 PM,WSH@DAL,away
2023020761,20232024,NSH,Rogers Place,2024-01-27,04:00 PM,NSH@EDM,away
2023020761,20232024,EDM,Rogers Place,2024-01-27,04:00 PM,NSH@EDM,home
2023020762,20232024,SJS,SAP Center at San Jose,2024-01-27,04:00 PM,BUF@SJS,home
2023020762,20232024,BUF,SAP Center at San Jose,2024-01-27,04:00 PM,BUF@SJS,away
2023020763,20232024,CAR,PNC Arena,2024-01-27,07:00 PM,ARI@CAR,home
2023020763,20232024,ARI,PNC Arena,2024-01-27,07:00 PM,ARI@CAR,away
2023020764,20232024,VGK,Little Caesars Arena,2024-01-27,08:00 PM,VGK@DET,away
2023020764,20232024,DET,Little Caesars Arena,2024-01-27,08:00 PM,VGK@DET,home
2023020765,20232024,NYR,Canadian Tire Centre,2024-01-27,07:00 PM,NYR@OTT,away
2023020765,20232024,OTT,Canadian Tire Centre,2024-01-27,07:00 PM,NYR@OTT,home
2023020766,20232024,MTL,PPG Paints Arena,2024-01-27,07:00 PM,MTL@PIT,away
2023020766,20232024,PIT,PPG Paints Arena,2024-01-27,07:00 PM,MTL@PIT,home
2023020767,20232024,NJD,Amalie Arena,2024-01-27,07:00 PM,NJD@TBL,away
2023020767,20232024,TBL,Amalie Arena,2024-01-27,07:00 PM,NJD@TBL,home
2023020768,20232024,WPG,Canada Life Centre,2024-01-27,07:00 PM,TOR@WPG,home
2023020768,20232024,TOR,Canada Life Centre,2024-01-27,07:00 PM,TOR@WPG,away
2023020769,20232024,NYI,UBS Arena,2024-01-27,07:30 PM,FLA@NYI,home
2023020769,20232024,FLA,UBS Arena,2024-01-27,07:30 PM,FLA@NYI,away
2023020770,20232024,ANA,Xcel Energy Center,2024-01-27,09:00 PM,ANA@MIN,away
2023020770,20232024,MIN,Xcel Energy Center,2024-01-27,09:00 PM,ANA@MIN,home
2023020771,20232024,CHI,Scotiabank Saddledome,2024-01-27,10:00 PM,CHI@CGY,away
2023020771,20232024,CGY,Scotiabank Saddledome,2024-01-27,10:00 PM,CHI@CGY,home
2023020772,20232024,CBJ,Rogers Arena,2024-01-27,10:00 PM,CBJ@VAN,away
2023020772,20232024,VAN,Rogers Arena,2024-01-27,10:00 PM,CBJ@VAN,home
2023020773,20232024,STL,Enterprise Center,2024-01-28,02:00 PM,LAK@STL,home
2023020773,20232024,LAK,Enterprise Center,2024-01-28,02:00 PM,LAK@STL,away
2023020774,20232024,CBJ,Climate Pledge Arena,2024-01-28,09:00 PM,CBJ@SEA,away
2023020774,20232024,SEA,Climate Pledge Arena,2024-01-28,09:00 PM,CBJ@SEA,home
2023020775,20232024,NSH,Canadian Tire Centre,2024-01-29,07:00 PM,NSH@OTT,away
2023020775,20232024,OTT,Canadian Tire Centre,2024-01-29,07:00 PM,NSH@OTT,home
2023020776,20232024,STL,Enterprise Center,2024-01-30,08:00 PM,CBJ@STL,home
2023020776,20232024,CBJ,Enterprise Center,2024-01-30,08:00 PM,CBJ@STL,away
2023020777,20232024,SJS,SAP Center at San Jose,2024-01-30,10:30 PM,SEA@SJS,home
2023020777,20232024,SEA,SAP Center at San Jose,2024-01-30,10:30 PM,SEA@SJS,away
2023020778,20232024,OTT,Little Caesars Arena,2024-01-31,07:00 PM,OTT@DET,away
2023020778,20232024,DET,Little Caesars Arena,2024-01-31,07:00 PM,OTT@DET,home
2023020779,20232024,NSH,Bridgestone Arena,2024-01-31,07:30 PM,LAK@NSH,home
2023020779,20232024,LAK,Bridgestone Arena,2024-01-31,07:30 PM,LAK@NSH,away
2023020780,20232024,ANA,Honda Center,2024-01-31,10:30 PM,SJS@ANA,home
2023020780,20232024,SJS,Honda Center,2024-01-31,10:30 PM,SJS@ANA,away
2023020781,20232024,NYR,Madison Square Garden,2024-02-05,07:00 PM,COL@NYR,home
2023020781,20232024,COL,Madison Square Garden,2024-02-05,07:00 PM,COL@NYR,away
2023020782,20232024,TOR,Scotiabank Arena,2024-02-05,07:00 PM,NYI@TOR,home
2023020782,20232024,NYI,Scotiabank Arena,2024-02-05,07:00 PM,NYI@TOR,away
2023020783,20232024,CGY,TD Garden,2024-02-06,07:00 PM,CGY@BOS,away
2023020783,20232024,BOS,TD Garden,2024-02-06,07:00 PM,CGY@BOS,home
2023020784,20232024,DAL,KeyBank Center,2024-02-06,07:00 PM,DAL@BUF,away
2023020784,20232024,BUF,KeyBank Center,2024-02-06,07:00 PM,DAL@BUF,home
2023020785,20232024,CAR,PNC Arena,2024-02-06,07:00 PM,VAN@CAR,home
2023020785,20232024,VAN,PNC Arena,2024-02-06,07:00 PM,VAN@CAR,away
2023020786,20232024,PHI,Amerant Bank Arena,2024-02-06,07:00 PM,PHI@FLA,away
2023020786,20232024,FLA,Amerant Bank Arena,2024-02-06,07:00 PM,PHI@FLA,home
2023020787,20232024,NJD,Prudential Center,2024-02-06,07:30 PM,COL@NJD,home
2023020787,20232024,COL,Prudential Center,2024-02-06,07:30 PM,COL@NJD,away
2023020788,20232024,WPG,PPG Paints Arena,2024-02-06,07:00 PM,WPG@PIT,away
2023020788,20232024,PIT,PPG Paints Arena,2024-02-06,07:00 PM,WPG@PIT,home
2023020789,20232024,WSH,Capital One Arena,2024-02-06,07:00 PM,MTL@WSH,home
2023020789,20232024,MTL,Capital One Arena,2024-02-06,07:00 PM,MTL@WSH,away
2023020790,20232024,VGK,T-Mobile Arena,2024-02-06,10:00 PM,EDM@VGK,home
2023020790,20232024,EDM,T-Mobile Arena,2024-02-06,10:00 PM,EDM@VGK,away
2023020791,20232024,TBL,Madison Square Garden,2024-02-07,07:00 PM,TBL@NYR,away
2023020791,20232024,NYR,Madison Square Garden,2024-02-07,07:00 PM,TBL@NYR,home
2023020792,20232024,TOR,Scotiabank Arena,2024-02-07,07:00 PM,DAL@TOR,home
2023020792,20232024,DAL,Scotiabank Arena,2024-02-07,07:00 PM,DAL@TOR,away
2023020793,20232024,CHI,United Center,2024-02-07,09:30 PM,MIN@CHI,home
2023020793,20232024,MIN,United Center,2024-02-07,09:30 PM,MIN@CHI,away
2023020794,20232024,BOS,TD Garden,2024-02-08,07:00 PM,VAN@BOS,home
2023020794,20232024,VAN,TD Garden,2024-02-08,07:00 PM,VAN@BOS,away
2023020795,20232024,WSH,Amerant Bank Arena,2024-02-08,07:00 PM,WSH@FLA,away
2023020795,20232024,FLA,Amerant Bank Arena,2024-02-08,07:00 PM,WSH@FLA,home
2023020796,20232024,NJD,Prudential Center,2024-02-08,07:00 PM,CGY@NJD,home
2023020796,20232024,CGY,Prudential Center,2024-02-08,07:00 PM,CGY@NJD,away
2023020797,20232024,WPG,Wells Fargo Center,2024-02-08,07:00 PM,WPG@PHI,away
2023020797,20232024,PHI,Wells Fargo Center,2024-02-08,07:00 PM,WPG@PHI,home
2023020798,20232024,NYI,UBS Arena,2024-02-08,08:00 PM,TBL@NYI,home
2023020798,20232024,TBL,UBS Arena,2024-02-08,08:00 PM,TBL@NYI,away
2023020799,20232024,CAR,PNC Arena,2024-02-08,07:00 PM,COL@CAR,home
2023020799,20232024,COL,PNC Arena,2024-02-08,07:00 PM,COL@CAR,away
2023020800,20232024,VGK,Mullett Arena,2024-02-08,09:00 PM,VGK@ARI,away
2023020800,20232024,ARI,Mullett Arena,2024-02-08,09:00 PM,VGK@ARI,home
2023020801,20232024,PIT,Xcel Energy Center,2024-02-09,08:00 PM,PIT@MIN,away
2023020801,20232024,MIN,Xcel Energy Center,2024-02-09,08:00 PM,PIT@MIN,home
2023020802,20232024,CHI,United Center,2024-02-09,08:30 PM,NYR@CHI,home
2023020802,20232024,NYR,United Center,2024-02-09,08:30 PM,NYR@CHI,away
2023020803,20232024,EDM,Honda Center,2024-02-09,10:00 PM,EDM@ANA,away
2023020803,20232024,ANA,Honda Center,2024-02-09,10:00 PM,EDM@ANA,home
2023020804,20232024,STL,KeyBank Center,2024-02-10,01:00 PM,STL@BUF,away
2023020804,20232024,BUF,KeyBank Center,2024-02-10,01:00 PM,STL@BUF,home
2023020805,20232024,VAN,Little Caesars Arena,2024-02-10,01:00 PM,VAN@DET,away
2023020805,20232024,DET,Little Caesars Arena,2024-02-10,01:00 PM,VAN@DET,home
2023020806,20232024,MTL,Centre Bell,2024-02-10,01:00 PM,DAL@MTL,home
2023020806,20232024,DAL,Centre Bell,2024-02-10,01:00 PM,DAL@MTL,away
2023020807,20232024,CGY,UBS Arena,2024-02-10,01:00 PM,CGY@NYI,away
2023020807,20232024,NYI,UBS Arena,2024-02-10,01:00 PM,CGY@NYI,home
2023020808,20232024,WSH,TD Garden,2024-02-10,03:30 PM,WSH@BOS,away
2023020808,20232024,BOS,TD Garden,2024-02-10,03:30 PM,WSH@BOS,home
2023020809,20232024,COL,Amerant Bank Arena,2024-02-10,06:00 PM,COL@FLA,away
2023020809,20232024,FLA,Amerant Bank Arena,2024-02-10,06:00 PM,COL@FLA,home
2023020810,20232024,CAR,PNC Arena,2024-02-10,07:00 PM,NJD@CAR,home
2023020810,20232024,NJD,PNC Arena,2024-02-10,07:00 PM,NJD@CAR,away
2023020811,20232024,TBL,Nationwide Arena,2024-02-10,07:00 PM,TBL@CBJ,away
2023020811,20232024,CBJ,Nationwide Arena,2024-02-10,07:00 PM,TBL@CBJ,home
2023020812,20232024,OTT,Canadian Tire Centre,2024-02-10,07:00 PM,TOR@OTT,home
2023020812,20232024,TOR,Canadian Tire Centre,2024-02-10,07:00 PM,TOR@OTT,away
2023020813,20232024,SEA,Wells Fargo Center,2024-02-10,07:00 PM,SEA@PHI,away
2023020813,20232024,PHI,Wells Fargo Center,2024-02-10,07:00 PM,SEA@PHI,home
2023020814,20232024,PIT,Canada Life Centre,2024-02-10,07:00 PM,PIT@WPG,away
2023020814,20232024,WPG,Canada Life Centre,2024-02-10,07:00 PM,PIT@WPG,home
2023020815,20232024,NSH,Bridgestone Arena,2024-02-10,08:00 PM,ARI@NSH,home
2023020815,20232024,ARI,Bridgestone Arena,2024-02-10,08:00 PM,ARI@NSH,away
2023020816,20232024,EDM,Crypto.com Arena,2024-02-10,10:00 PM,EDM@LAK,away
2023020816,20232024,LAK,Crypto.com Arena,2024-02-10,10:00 PM,EDM@LAK,home
2023020817,20232024,MTL,Centre Bell,2024-02-11,01:00 PM,STL@MTL,home
2023020817,20232024,STL,Centre Bell,2024-02-11,01:00 PM,STL@MTL,away
2023020818,20232024,WSH,Capital One Arena,2024-02-11,01:30 PM,VAN@WSH,home
2023020818,20232024,VAN,Capital One Arena,2024-02-11,01:30 PM,VAN@WSH,away
2023020819,20232024,SEA,Prudential Center,2024-02-12,07:00 PM,SEA@NJD,away
2023020819,20232024,NJD,Prudential Center,2024-02-12,07:00 PM,SEA@NJD,home
2023020820,20232024,CGY,Madison Square Garden,2024-02-12,07:00 PM,CGY@NYR,away
2023020820,20232024,NYR,Madison Square Garden,2024-02-12,07:00 PM,CGY@NYR,home
2023020821,20232024,ARI,Wells Fargo Center,2024-02-12,07:00 PM,ARI@PHI,away
2023020821,20232024,PHI,Wells Fargo Center,2024-02-12,07:00 PM,ARI@PHI,home
2023020822,20232024,VGK,T-Mobile Arena,2024-02-12,10:00 PM,MIN@VGK,home
2023020822,20232024,MIN,T-Mobile Arena,2024-02-12,10:00 PM,MIN@VGK,away
2023020823,20232024,TBL,TD Garden,2024-02-13,07:00 PM,TBL@BOS,away
2023020823,20232024,BOS,TD Garden,2024-02-13,07:00 PM,TBL@BOS,home
2023020824,20232024,BUF,KeyBank Center,2024-02-13,07:00 PM,LAK@BUF,home
2023020824,20232024,LAK,KeyBank Center,2024-02-13,07:00 PM,LAK@BUF,away
2023020825,20232024,ANA,Centre Bell,2024-02-13,07:00 PM,ANA@MTL,away
2023020825,20232024,MTL,Centre Bell,2024-02-13,07:00 PM,ANA@MTL,home
2023020826,20232024,OTT,Canadian Tire Centre,2024-02-13,07:00 PM,CBJ@OTT,home
2023020826,20232024,CBJ,Canadian Tire Centre,2024-02-13,07:00 PM,CBJ@OTT,away
2023020827,20232024,TOR,Scotiabank Arena,2024-02-13,07:00 PM,STL@TOR,home
2023020827,20232024,STL,Scotiabank Arena,2024-02-13,07:00 PM,STL@TOR,away
