season,game_id,team,opponent,home_away,results,game_end,final_G,final_GA,matchup,venue,date,time,pbp_rows,shifts_rows
20232024,2023021088,NSH,SJS,HOME,W,REG,8,2,SJS@NSH,Bridgestone Arena,2024-03-19 00:00:00,08:00 PM,286,N/A
20232024,2023021088,SJS,NSH,AWAY,L,REG,2,8,SJS@NSH,Bridgestone Arena,2024-03-19 00:00:00,08:00 PM,286,N/A
20232024,2023021089,STL,COL,HOME,L,REG,3,4,COL@STL,Enterprise Center,2024-03-19 00:00:00,08:00 PM,337,N/A
20232024,2023021089,COL,STL,AWAY,W,REG,4,3,COL@STL,Enterprise Center,2024-03-19 00:00:00,08:00 PM,337,N/A
20232024,2023021090,EDM,MTL,HOME,W,OT,3,2,MTL@EDM,Rogers Place,2024-03-19 00:00:00,09:00 PM,321,N/A
20232024,2023021090,MTL,EDM,AWAY,OTL,OT,2,3,MTL@EDM,Rogers Place,2024-03-19 00:00:00,09:00 PM,321,N/A
20232024,2023021091,ANA,MIN,HOME,L,REG,0,4,MIN@ANA,Honda Center,2024-03-19 00:00:00,10:00 PM,290,N/A
20232024,2023021091,MIN,ANA,AWAY,W,REG,4,0,MIN@ANA,Honda Center,2024-03-19 00:00:00,10:00 PM,290,N/A
20232024,2023021092,LAK,CHI,HOME,W,REG,6,2,CHI@LAK,Crypto.com Arena,2024-03-19 00:00:00,10:00 PM,271,N/A
20232024,2023021092,CHI,LAK,AWAY,L,REG,2,6,CHI@LAK,Crypto.com Arena,2024-03-19 00:00:00,10:00 PM,271,N/A
20232024,2023021093,VAN,BUF,HOME,W,REG,3,2,BUF@VAN,Rogers Arena,2024-03-19 00:00:00,10:00 PM,316,N/A
20232024,2023021093,BUF,VAN,AWAY,L,REG,2,3,BUF@VAN,Rogers Arena,2024-03-19 00:00:00,10:00 PM,316,N/A
20232024,2023021094,VGK,TBL,HOME,L,REG,3,5,TBL@VGK,T-Mobile Arena,2024-03-19 00:00:00,10:00 PM,274,N/A
20232024,2023021094,TBL,VGK,AWAY,W,REG,5,3,TBL@VGK,T-Mobile Arena,2024-03-19 00:00:00,10:00 PM,274,N/A
20232024,2023021095,WSH,TOR,HOME,L,REG,3,7,TOR@WSH,Capital One Arena,2024-03-20 00:00:00,07:30 PM,331,N/A
20232024,2023021095,TOR,WSH,AWAY,W,REG,7,3,TOR@WSH,Capital One Arena,2024-03-20 00:00:00,07:30 PM,331,N/A
20232024,2023021096,DAL,ARI,HOME,W,REG,5,2,ARI@DAL,American Airlines Center,2024-03-20 00:00:00,08:00 PM,301,N/A
20232024,2023021096,ARI,DAL,AWAY,L,REG,2,5,ARI@DAL,American Airlines Center,2024-03-20 00:00:00,08:00 PM,301,N/A
20232024,2023021097,LAK,MIN,HOME,W,REG,6,0,MIN@LAK,Crypto.com Arena,2024-03-20 00:00:00,10:00 PM,277,N/A
20232024,2023021097,MIN,LAK,AWAY,L,REG,0,6,MIN@LAK,Crypto.com Arena,2024-03-20 00:00:00,10:00 PM,277,N/A
20232024,2023021098,BOS,NYR,HOME,L,REG,2,5,NYR@BOS,TD Garden,2024-03-21 00:00:00,07:00 PM,325,N/A
20232024,2023021098,NYR,BOS,AWAY,W,REG,5,2,NYR@BOS,TD Garden,2024-03-21 00:00:00,07:00 PM,325,N/A
20232024,2023021102,NJD,WPG,HOME,W,REG,4,1,WPG@NJD,Prudential Center,2024-03-21 00:00:00,07:00 PM,293,N/A
20232024,2023021102,WPG,NJD,AWAY,L,REG,1,4,WPG@NJD,Prudential Center,2024-03-21 00:00:00,07:00 PM,293,N/A
20232024,2023021103,OTT,STL,HOME,L,REG,2,5,STL@OTT,Canadian Tire Centre,2024-03-21 00:00:00,07:00 PM,296,N/A
20232024,2023021103,STL,OTT,AWAY,W,REG,5,2,STL@OTT,Canadian Tire Centre,2024-03-21 00:00:00,07:00 PM,296,N/A
20232024,2023021099,CAR,PHI,HOME,W,OT,3,2,PHI@CAR,PNC Arena,2024-03-21 00:00:00,07:00 PM,316,N/A
20232024,2023021099,PHI,CAR,AWAY,OTL,OT,2,3,PHI@CAR,PNC Arena,2024-03-21 00:00:00,07:00 PM,316,N/A
20232024,2023021100,DET,NYI,HOME,W,REG,6,3,NYI@DET,Little Caesars Arena,2024-03-21 00:00:00,07:00 PM,304,N/A
20232024,2023021100,NYI,DET,AWAY,L,REG,3,6,NYI@DET,Little Caesars Arena,2024-03-21 00:00:00,07:00 PM,304,N/A
20232024,2023021101,FLA,NSH,HOME,L,REG,0,3,NSH@FLA,Amerant Bank Arena,2024-03-21 00:00:00,07:30 PM,367,N/A
20232024,2023021101,NSH,FLA,AWAY,W,REG,3,0,NSH@FLA,Amerant Bank Arena,2024-03-21 00:00:00,07:30 PM,367,N/A
20232024,2023021104,EDM,BUF,HOME,W,REG,8,3,BUF@EDM,Rogers Place,2024-03-21 00:00:00,09:00 PM,336,N/A
20232024,2023021104,BUF,EDM,AWAY,L,REG,3,8,BUF@EDM,Rogers Place,2024-03-21 00:00:00,09:00 PM,336,N/A
20232024,2023021105,ANA,CHI,HOME,W,REG,4,0,CHI@ANA,Honda Center,2024-03-21 00:00:00,10:00 PM,315,N/A
20232024,2023021105,CHI,ANA,AWAY,L,REG,0,4,CHI@ANA,Honda Center,2024-03-21 00:00:00,10:00 PM,315,N/A
20232024,2023021106,VAN,MTL,HOME,W,REG,4,1,MTL@VAN,Rogers Arena,2024-03-21 00:00:00,10:00 PM,303,N/A
20232024,2023021106,MTL,VAN,AWAY,L,REG,1,4,MTL@VAN,Rogers Arena,2024-03-21 00:00:00,10:00 PM,303,N/A
20232024,2023021108,SJS,TBL,HOME,L,REG,1,4,TBL@SJS,SAP Center at San Jose,2024-03-21 00:00:00,10:30 PM,255,N/A
20232024,2023021108,TBL,SJS,AWAY,W,REG,4,1,TBL@SJS,SAP Center at San Jose,2024-03-21 00:00:00,10:30 PM,255,N/A
20232024,2023021107,VGK,SEA,HOME,W,REG,3,1,SEA@VGK,T-Mobile Arena,2024-03-21 00:00:00,10:30 PM,320,N/A
20232024,2023021107,SEA,VGK,AWAY,L,REG,1,3,SEA@VGK,T-Mobile Arena,2024-03-21 00:00:00,10:30 PM,320,N/A
20232024,2023021109,WSH,CAR,HOME,W,SO,7,6,CAR@WSH,Capital One Arena,2024-03-22 00:00:00,07:00 PM,400,N/A
20232024,2023021109,CAR,WSH,AWAY,SOL,SO,6,7,CAR@WSH,Capital One Arena,2024-03-22 00:00:00,07:00 PM,400,N/A
20232024,2023021110,DAL,PIT,HOME,W,REG,4,2,PIT@DAL,American Airlines Center,2024-03-22 00:00:00,08:00 PM,293,N/A
20232024,2023021110,PIT,DAL,AWAY,L,REG,2,4,PIT@DAL,American Airlines Center,2024-03-22 00:00:00,08:00 PM,293,N/A
20232024,2023021111,COL,CBJ,HOME,W,REG,6,1,CBJ@COL,Ball Arena,2024-03-22 00:00:00,09:00 PM,329,N/A
20232024,2023021111,CBJ,COL,AWAY,L,REG,1,6,CBJ@COL,Ball Arena,2024-03-22 00:00:00,09:00 PM,329,N/A
20232024,2023021112,ARI,SEA,HOME,W,OT,2,1,SEA@ARI,Mullett Arena,2024-03-22 00:00:00,10:00 PM,310,N/A
20232024,2023021112,SEA,ARI,AWAY,OTL,OT,1,2,SEA@ARI,Mullett Arena,2024-03-22 00:00:00,10:00 PM,310,N/A
20232024,2023021113,NYI,WPG,HOME,W,REG,6,3,WPG@NYI,UBS Arena,2024-03-23 00:00:00,01:00 PM,336,N/A
20232024,2023021113,WPG,NYI,AWAY,L,REG,3,6,WPG@NYI,UBS Arena,2024-03-23 00:00:00,01:00 PM,336,N/A
20232024,2023021114,PHI,BOS,HOME,W,REG,3,2,BOS@PHI,Wells Fargo Center,2024-03-23 00:00:00,01:00 PM,319,N/A
20232024,2023021114,BOS,PHI,AWAY,L,REG,2,3,BOS@PHI,Wells Fargo Center,2024-03-23 00:00:00,01:00 PM,319,N/A
20232024,2023021115,MIN,STL,HOME,OTL,OT,4,5,STL@MIN,Xcel Energy Center,2024-03-23 00:00:00,02:00 PM,291,N/A
20232024,2023021115,STL,MIN,AWAY,W,OT,5,4,STL@MIN,Xcel Energy Center,2024-03-23 00:00:00,02:00 PM,291,N/A
20232024,2023021116,NSH,DET,HOME,W,REG,1,0,DET@NSH,Bridgestone Arena,2024-03-23 00:00:00,05:00 PM,317,N/A
20232024,2023021116,DET,NSH,AWAY,L,REG,0,1,DET@NSH,Bridgestone Arena,2024-03-23 00:00:00,05:00 PM,317,N/A
20232024,2023021117,NJD,OTT,HOME,L,REG,2,5,OTT@NJD,Prudential Center,2024-03-23 00:00:00,07:00 PM,249,N/A
20232024,2023021117,OTT,NJD,AWAY,W,REG,5,2,OTT@NJD,Prudential Center,2024-03-23 00:00:00,07:00 PM,249,N/A
20232024,2023021118,TOR,EDM,HOME,W,REG,6,3,EDM@TOR,Scotiabank Arena,2024-03-23 00:00:00,07:00 PM,357,N/A
20232024,2023021118,EDM,TOR,AWAY,L,REG,3,6,EDM@TOR,Scotiabank Arena,2024-03-23 00:00:00,07:00 PM,357,N/A
20232024,2023021119,NYR,FLA,HOME,W,SO,4,3,FLA@NYR,Madison Square Garden,2024-03-23 00:00:00,08:00 PM,309,N/A
20232024,2023021119,FLA,NYR,AWAY,SOL,SO,3,4,FLA@NYR,Madison Square Garden,2024-03-23 00:00:00,08:00 PM,309,N/A
20232024,2023021120,VAN,CGY,HOME,W,REG,4,2,CGY@VAN,Rogers Arena,2024-03-23 00:00:00,10:00 PM,293,N/A
20232024,2023021120,CGY,VAN,AWAY,L,REG,2,4,CGY@VAN,Rogers Arena,2024-03-23 00:00:00,10:00 PM,293,N/A
20232024,2023021121,LAK,TBL,HOME,W,OT,4,3,TBL@LAK,Crypto.com Arena,2024-03-23 00:00:00,10:30 PM,294,N/A
20232024,2023021121,TBL,LAK,AWAY,OTL,OT,3,4,TBL@LAK,Crypto.com Arena,2024-03-23 00:00:00,10:30 PM,294,N/A
20232024,2023021122,SJS,CHI,HOME,OTL,OT,4,5,CHI@SJS,SAP Center at San Jose,2024-03-23 00:00:00,10:30 PM,312,N/A
20232024,2023021122,CHI,SJS,AWAY,W,OT,5,4,CHI@SJS,SAP Center at San Jose,2024-03-23 00:00:00,10:30 PM,312,N/A
20232024,2023021123,VGK,CBJ,HOME,W,REG,4,2,CBJ@VGK,T-Mobile Arena,2024-03-23 00:00:00,10:30 PM,315,N/A
20232024,2023021123,CBJ,VGK,AWAY,L,REG,2,4,CBJ@VGK,T-Mobile Arena,2024-03-23 00:00:00,10:30 PM,315,N/A
20232024,2023021124,WSH,WPG,HOME,W,REG,3,0,WPG@WSH,Capital One Arena,2024-03-24 00:00:00,12:30 PM,305,N/A
20232024,2023021124,WPG,WSH,AWAY,L,REG,0,3,WPG@WSH,Capital One Arena,2024-03-24 00:00:00,12:30 PM,305,N/A
20232024,2023021125,COL,PIT,HOME,W,OT,5,4,PIT@COL,Ball Arena,2024-03-24 00:00:00,02:00 PM,305,N/A
20232024,2023021125,PIT,COL,AWAY,OTL,OT,4,5,PIT@COL,Ball Arena,2024-03-24 00:00:00,02:00 PM,305,N/A
20232024,2023021126,NYI,NJD,HOME,L,REG,0,4,NJD@NYI,UBS Arena,2024-03-24 00:00:00,05:00 PM,325,N/A
20232024,2023021126,NJD,NYI,AWAY,W,REG,4,0,NJD@NYI,UBS Arena,2024-03-24 00:00:00,05:00 PM,325,N/A
20232024,2023021127,CAR,TOR,HOME,W,REG,2,1,TOR@CAR,PNC Arena,2024-03-24 00:00:00,06:00 PM,330,N/A
20232024,2023021127,TOR,CAR,AWAY,L,REG,1,2,TOR@CAR,PNC Arena,2024-03-24 00:00:00,06:00 PM,330,N/A
20232024,2023021128,OTT,EDM,HOME,W,REG,5,3,EDM@OTT,Canadian Tire Centre,2024-03-24 00:00:00,06:00 PM,299,N/A
20232024,2023021128,EDM,OTT,AWAY,L,REG,3,5,EDM@OTT,Canadian Tire Centre,2024-03-24 00:00:00,06:00 PM,299,N/A
20232024,2023021129,PHI,FLA,HOME,L,REG,1,4,FLA@PHI,Wells Fargo Center,2024-03-24 00:00:00,06:00 PM,306,N/A
20232024,2023021129,FLA,PHI,AWAY,W,REG,4,1,FLA@PHI,Wells Fargo Center,2024-03-24 00:00:00,06:00 PM,306,N/A
20232024,2023021130,ARI,DAL,HOME,L,REG,2,4,DAL@ARI,Mullett Arena,2024-03-24 00:00:00,08:00 PM,340,N/A
20232024,2023021130,DAL,ARI,AWAY,W,REG,4,2,DAL@ARI,Mullett Arena,2024-03-24 00:00:00,08:00 PM,340,N/A
20232024,2023021131,ANA,TBL,HOME,OTL,OT,2,3,TBL@ANA,Honda Center,2024-03-24 00:00:00,08:30 PM,308,N/A
20232024,2023021131,TBL,ANA,AWAY,W,OT,3,2,TBL@ANA,Honda Center,2024-03-24 00:00:00,08:30 PM,308,N/A
20232024,2023021132,CGY,BUF,HOME,L,REG,1,4,BUF@CGY,Scotiabank Saddledome,2024-03-24 00:00:00,09:00 PM,289,N/A
20232024,2023021132,BUF,CGY,AWAY,W,REG,4,1,BUF@CGY,Scotiabank Saddledome,2024-03-24 00:00:00,09:00 PM,289,N/A
20232024,2023021133,SEA,MTL,HOME,L,REG,1,5,MTL@SEA,Climate Pledge Arena,2024-03-24 00:00:00,09:00 PM,283,N/A
20232024,2023021133,MTL,SEA,AWAY,W,REG,5,1,MTL@SEA,Climate Pledge Arena,2024-03-24 00:00:00,09:00 PM,283,N/A
20232024,2023021134,STL,VGK,HOME,OTL,OT,1,2,VGK@STL,Enterprise Center,2024-03-25 00:00:00,08:00 PM,313,N/A
20232024,2023021134,VGK,STL,AWAY,W,OT,2,1,VGK@STL,Enterprise Center,2024-03-25 00:00:00,08:00 PM,313,N/A
20232024,2023021135,VAN,LAK,HOME,L,REG,2,3,LAK@VAN,Rogers Arena,2024-03-25 00:00:00,09:00 PM,281,N/A
20232024,2023021135,LAK,VAN,AWAY,W,REG,3,2,LAK@VAN,Rogers Arena,2024-03-25 00:00:00,09:00 PM,281,N/A
20232024,2023021136,FLA,BOS,HOME,L,REG,3,4,BOS@FLA,Amerant Bank Arena,2024-03-26 00:00:00,07:00 PM,343,N/A
20232024,2023021136,BOS,FLA,AWAY,W,REG,4,3,BOS@FLA,Amerant Bank Arena,2024-03-26 00:00:00,07:00 PM,343,N/A
20232024,2023021137,NYR,PHI,HOME,W,OT,6,5,PHI@NYR,Madison Square Garden,2024-03-26 00:00:00,07:00 PM,309,N/A
20232024,2023021137,PHI,NYR,AWAY,OTL,OT,5,6,PHI@NYR,Madison Square Garden,2024-03-26 00:00:00,07:00 PM,309,N/A
20232024,2023021138,PIT,CAR,HOME,W,REG,4,1,CAR@PIT,PPG Paints Arena,2024-03-26 00:00:00,07:00 PM,355,N/A
20232024,2023021138,CAR,PIT,AWAY,L,REG,1,4,CAR@PIT,PPG Paints Arena,2024-03-26 00:00:00,07:00 PM,355,N/A
20232024,2023021140,WSH,DET,HOME,W,OT,4,3,DET@WSH,Capital One Arena,2024-03-26 00:00:00,07:00 PM,348,N/A
20232024,2023021140,DET,WSH,AWAY,OTL,OT,3,4,DET@WSH,Capital One Arena,2024-03-26 00:00:00,07:00 PM,348,N/A
20232024,2023021139,TOR,NJD,HOME,L,REG,3,6,NJD@TOR,Scotiabank Arena,2024-03-26 00:00:00,07:30 PM,326,N/A
20232024,2023021139,NJD,TOR,AWAY,W,REG,6,3,NJD@TOR,Scotiabank Arena,2024-03-26 00:00:00,07:30 PM,326,N/A
20232024,2023021141,NSH,VGK,HOME,W,OT,5,4,VGK@NSH,Bridgestone Arena,2024-03-26 00:00:00,08:00 PM,331,N/A
20232024,2023021141,VGK,NSH,AWAY,OTL,OT,4,5,VGK@NSH,Bridgestone Arena,2024-03-26 00:00:00,08:00 PM,331,N/A
20232024,2023021142,WPG,EDM,HOME,OTL,OT,3,4,EDM@WPG,Canada Life Centre,2024-03-26 00:00:00,08:00 PM,320,N/A
20232024,2023021142,EDM,WPG,AWAY,W,OT,4,3,EDM@WPG,Canada Life Centre,2024-03-26 00:00:00,08:00 PM,320,N/A
20232024,2023021143,CHI,CGY,HOME,W,REG,3,1,CGY@CHI,United Center,2024-03-26 00:00:00,08:30 PM,274,N/A
20232024,2023021143,CGY,CHI,AWAY,L,REG,1,3,CGY@CHI,United Center,2024-03-26 00:00:00,08:30 PM,274,N/A
20232024,2023021144,COL,MTL,HOME,L,REG,1,2,MTL@COL,Ball Arena,2024-03-26 00:00:00,09:00 PM,289,N/A
20232024,2023021144,MTL,COL,AWAY,W,REG,2,1,MTL@COL,Ball Arena,2024-03-26 00:00:00,09:00 PM,289,N/A
20232024,2023021146,SEA,ANA,HOME,W,REG,4,0,ANA@SEA,Climate Pledge Arena,2024-03-26 00:00:00,10:00 PM,292,N/A
20232024,2023021146,ANA,SEA,AWAY,L,REG,0,4,ANA@SEA,Climate Pledge Arena,2024-03-26 00:00:00,10:00 PM,292,N/A
20232024,2023021145,ARI,CBJ,HOME,W,REG,6,2,CBJ@ARI,Mullett Arena,2024-03-26 00:00:00,10:00 PM,313,N/A
20232024,2023021145,CBJ,ARI,AWAY,L,REG,2,6,CBJ@ARI,Mullett Arena,2024-03-26 00:00:00,10:00 PM,313,N/A
20232024,2023021147,SJS,DAL,HOME,L,REG,3,6,DAL@SJS,SAP Center at San Jose,2024-03-26 00:00:00,10:30 PM,319,N/A
20232024,2023021147,DAL,SJS,AWAY,W,REG,6,3,DAL@SJS,SAP Center at San Jose,2024-03-26 00:00:00,10:30 PM,319,N/A
20232024,2023021148,BUF,OTT,HOME,L,REG,2,6,OTT@BUF,KeyBank Center,2024-03-27 00:00:00,07:00 PM,343,N/A
20232024,2023021148,OTT,BUF,AWAY,W,REG,6,2,OTT@BUF,KeyBank Center,2024-03-27 00:00:00,07:00 PM,343,N/A
20232024,2023021149,TBL,BOS,HOME,W,REG,3,1,BOS@TBL,Amalie Arena,2024-03-27 00:00:00,07:30 PM,292,N/A
20232024,2023021149,BOS,TBL,AWAY,L,REG,1,3,BOS@TBL,Amalie Arena,2024-03-27 00:00:00,07:30 PM,292,N/A
20232024,2023021153,OTT,CHI,HOME,W,REG,2,0,CHI@OTT,Canadian Tire Centre,2024-03-28 00:00:00,07:00 PM,298,N/A
20232024,2023021153,CHI,OTT,AWAY,L,REG,0,2,CHI@OTT,Canadian Tire Centre,2024-03-28 00:00:00,07:00 PM,298,N/A
20232024,2023021151,FLA,NYI,HOME,L,REG,2,3,NYI@FLA,Amerant Bank Arena,2024-03-28 00:00:00,07:00 PM,330,N/A
20232024,2023021151,NYI,FLA,AWAY,W,REG,3,2,NYI@FLA,Amerant Bank Arena,2024-03-28 00:00:00,07:00 PM,330,N/A
20232024,2023021152,MTL,PHI,HOME,W,REG,4,1,PHI@MTL,Centre Bell,2024-03-28 00:00:00,07:00 PM,312,N/A
20232024,2023021152,PHI,MTL,AWAY,L,REG,1,4,PHI@MTL,Centre Bell,2024-03-28 00:00:00,07:00 PM,312,N/A
20232024,2023021154,PIT,CBJ,HOME,W,REG,3,2,CBJ@PIT,PPG Paints Arena,2024-03-28 00:00:00,07:00 PM,289,N/A
20232024,2023021154,CBJ,PIT,AWAY,L,REG,2,3,CBJ@PIT,PPG Paints Arena,2024-03-28 00:00:00,07:00 PM,289,N/A
20232024,2023021155,TOR,WSH,HOME,W,REG,5,1,WSH@TOR,Scotiabank Arena,2024-03-28 00:00:00,07:00 PM,338,N/A
20232024,2023021155,WSH,TOR,AWAY,L,REG,1,5,WSH@TOR,Scotiabank Arena,2024-03-28 00:00:00,07:00 PM,338,N/A
20232024,2023021150,CAR,DET,HOME,W,REG,4,0,DET@CAR,PNC Arena,2024-03-28 00:00:00,07:30 PM,283,N/A
20232024,2023021150,DET,CAR,AWAY,L,REG,0,4,DET@CAR,PNC Arena,2024-03-28 00:00:00,07:30 PM,283,N/A
20232024,2023021156,MIN,SJS,HOME,W,REG,3,1,SJS@MIN,Xcel Energy Center,2024-03-28 00:00:00,08:00 PM,270,N/A
20232024,2023021156,SJS,MIN,AWAY,L,REG,1,3,SJS@MIN,Xcel Energy Center,2024-03-28 00:00:00,08:00 PM,270,N/A
20232024,2023021157,STL,CGY,HOME,W,REG,5,3,CGY@STL,Enterprise Center,2024-03-28 00:00:00,08:00 PM,300,N/A
20232024,2023021157,CGY,STL,AWAY,L,REG,3,5,CGY@STL,Enterprise Center,2024-03-28 00:00:00,08:00 PM,300,N/A
20232024,2023021158,WPG,VGK,HOME,L,REG,1,4,VGK@WPG,Canada Life Centre,2024-03-28 00:00:00,08:00 PM,374,N/A
20232024,2023021158,VGK,WPG,AWAY,W,REG,4,1,VGK@WPG,Canada Life Centre,2024-03-28 00:00:00,08:00 PM,374,N/A
20232024,2023021159,COL,NYR,HOME,SOL,SO,2,3,NYR@COL,Ball Arena,2024-03-28 00:00:00,09:00 PM,347,N/A
20232024,2023021159,NYR,COL,AWAY,W,SO,3,2,NYR@COL,Ball Arena,2024-03-28 00:00:00,09:00 PM,347,N/A
20232024,2023021160,EDM,LAK,HOME,W,REG,4,1,LAK@EDM,Rogers Place,2024-03-28 00:00:00,09:00 PM,339,N/A
20232024,2023021160,LAK,EDM,AWAY,L,REG,1,4,LAK@EDM,Rogers Place,2024-03-28 00:00:00,09:00 PM,339,N/A
20232024,2023021161,ARI,NSH,HOME,W,REG,8,4,NSH@ARI,Mullett Arena,2024-03-28 00:00:00,10:00 PM,363,N/A
20232024,2023021161,NSH,ARI,AWAY,L,REG,4,8,NSH@ARI,Mullett Arena,2024-03-28 00:00:00,10:00 PM,363,N/A
20232024,2023021162,SEA,ANA,HOME,W,REG,4,2,ANA@SEA,Climate Pledge Arena,2024-03-28 00:00:00,10:00 PM,289,N/A
20232024,2023021162,ANA,SEA,AWAY,L,REG,2,4,ANA@SEA,Climate Pledge Arena,2024-03-28 00:00:00,10:00 PM,289,N/A
20232024,2023021163,VAN,DAL,HOME,L,REG,1,3,DAL@VAN,Rogers Arena,2024-03-28 00:00:00,10:00 PM,307,N/A
20232024,2023021163,DAL,VAN,AWAY,W,REG,3,1,DAL@VAN,Rogers Arena,2024-03-28 00:00:00,10:00 PM,307,N/A
20232024,2023021164,BUF,NJD,HOME,W,REG,5,2,NJD@BUF,KeyBank Center,2024-03-29 00:00:00,07:00 PM,307,N/A
20232024,2023021164,NJD,BUF,AWAY,L,REG,2,5,NJD@BUF,KeyBank Center,2024-03-29 00:00:00,07:00 PM,307,N/A
20232024,2023021165,FLA,DET,HOME,W,SO,3,2,DET@FLA,Amerant Bank Arena,2024-03-30 00:00:00,12:30 PM,371,N/A
20232024,2023021165,DET,FLA,AWAY,SOL,SO,2,3,DET@FLA,Amerant Bank Arena,2024-03-30 00:00:00,12:30 PM,371,N/A
20232024,2023021166,MIN,VGK,HOME,OTL,OT,1,2,VGK@MIN,Xcel Energy Center,2024-03-30 00:00:00,03:30 PM,298,N/A
20232024,2023021166,VGK,MIN,AWAY,W,OT,2,1,VGK@MIN,Xcel Energy Center,2024-03-30 00:00:00,03:30 PM,298,N/A
20232024,2023021167,EDM,ANA,HOME,W,REG,6,1,ANA@EDM,Rogers Place,2024-03-30 00:00:00,04:00 PM,326,N/A
20232024,2023021167,ANA,EDM,AWAY,L,REG,1,6,ANA@EDM,Rogers Place,2024-03-30 00:00:00,04:00 PM,326,N/A
20232024,2023021168,ARI,NYR,HOME,L,REG,5,8,NYR@ARI,Mullett Arena,2024-03-30 00:00:00,06:00 PM,331,N/A
20232024,2023021168,NYR,ARI,AWAY,W,REG,8,5,NYR@ARI,Mullett Arena,2024-03-30 00:00:00,06:00 PM,331,N/A
20232024,2023021169,COL,NSH,HOME,W,REG,7,4,NSH@COL,Ball Arena,2024-03-30 00:00:00,06:00 PM,347,N/A
20232024,2023021169,NSH,COL,AWAY,L,REG,4,7,NSH@COL,Ball Arena,2024-03-30 00:00:00,06:00 PM,347,N/A
20232024,2023021170,BUF,TOR,HOME,L,REG,0,3,TOR@BUF,KeyBank Center,2024-03-30 00:00:00,07:00 PM,314,N/A
20232024,2023021170,TOR,BUF,AWAY,W,REG,3,0,TOR@BUF,KeyBank Center,2024-03-30 00:00:00,07:00 PM,314,N/A
20232024,2023021171,CBJ,PIT,HOME,W,SO,4,3,PIT@CBJ,Nationwide Arena,2024-03-30 00:00:00,07:00 PM,332,N/A
20232024,2023021171,PIT,CBJ,AWAY,SOL,SO,3,4,PIT@CBJ,Nationwide Arena,2024-03-30 00:00:00,07:00 PM,332,N/A
20232024,2023021172,MTL,CAR,HOME,L,REG,0,3,CAR@MTL,Centre Bell,2024-03-30 00:00:00,07:00 PM,326,N/A
20232024,2023021172,CAR,MTL,AWAY,W,REG,3,0,CAR@MTL,Centre Bell,2024-03-30 00:00:00,07:00 PM,326,N/A
20232024,2023021173,PHI,CHI,HOME,L,REG,1,5,CHI@PHI,Wells Fargo Center,2024-03-30 00:00:00,07:00 PM,294,N/A
20232024,2023021173,CHI,PHI,AWAY,W,REG,5,1,CHI@PHI,Wells Fargo Center,2024-03-30 00:00:00,07:00 PM,294,N/A
20232024,2023021174,TBL,NYI,HOME,W,REG,4,1,NYI@TBL,Amalie Arena,2024-03-30 00:00:00,07:00 PM,348,N/A
20232024,2023021174,NYI,TBL,AWAY,L,REG,1,4,NYI@TBL,Amalie Arena,2024-03-30 00:00:00,07:00 PM,348,N/A
20232024,2023021175,WPG,OTT,HOME,L,REG,2,3,OTT@WPG,Canada Life Centre,2024-03-30 00:00:00,07:00 PM,323,N/A
20232024,2023021175,OTT,WPG,AWAY,W,REG,3,2,OTT@WPG,Canada Life Centre,2024-03-30 00:00:00,07:00 PM,323,N/A
20232024,2023021176,WSH,BOS,HOME,SOL,SO,2,3,BOS@WSH,Capital One Arena,2024-03-30 00:00:00,07:00 PM,366,N/A
20232024,2023021176,BOS,WSH,AWAY,W,SO,3,2,BOS@WSH,Capital One Arena,2024-03-30 00:00:00,07:00 PM,366,N/A
20232024,2023021177,STL,SJS,HOME,L,REG,0,4,SJS@STL,Enterprise Center,2024-03-30 00:00:00,08:00 PM,317,N/A
20232024,2023021177,SJS,STL,AWAY,W,REG,4,0,SJS@STL,Enterprise Center,2024-03-30 00:00:00,08:00 PM,317,N/A
20232024,2023021178,CGY,LAK,HOME,W,REG,4,2,LAK@CGY,Scotiabank Saddledome,2024-03-30 00:00:00,10:00 PM,334,N/A
20232024,2023021178,LAK,CGY,AWAY,L,REG,2,4,LAK@CGY,Scotiabank Saddledome,2024-03-30 00:00:00,10:00 PM,334,N/A
20232024,2023021179,SEA,DAL,HOME,L,REG,0,3,DAL@SEA,Climate Pledge Arena,2024-03-30 00:00:00,10:00 PM,307,N/A
20232024,2023021179,DAL,SEA,AWAY,W,REG,3,0,DAL@SEA,Climate Pledge Arena,2024-03-30 00:00:00,10:00 PM,307,N/A
20232024,2023021180,VAN,ANA,HOME,W,REG,3,2,ANA@VAN,Rogers Arena,2024-03-31 00:00:00,03:30 PM,305,N/A
20232024,2023021180,ANA,VAN,AWAY,L,REG,2,3,ANA@VAN,Rogers Arena,2024-03-31 00:00:00,03:30 PM,305,N/A
20232024,2023021181,CBJ,COL,HOME,W,REG,4,1,COL@CBJ,Nationwide Arena,2024-04-01 00:00:00,07:00 PM,298,N/A
20232024,2023021181,COL,CBJ,AWAY,L,REG,1,4,COL@CBJ,Nationwide Arena,2024-04-01 00:00:00,07:00 PM,298,N/A
20232024,2023021182,NYR,PIT,HOME,L,REG,2,5,PIT@NYR,Madison Square Garden,2024-04-01 00:00:00,07:00 PM,289,N/A
20232024,2023021182,PIT,NYR,AWAY,W,REG,5,2,PIT@NYR,Madison Square Garden,2024-04-01 00:00:00,07:00 PM,289,N/A
